ean,nombre,marca,kcal_100g,proteina_100g,hidratos_100g,grasas_100g,rol_principal,grupo_mediterraneo,frecuencia_mediterranea,permitido_comidas,categorias,,,
8480000165619,Espárragos Muy Gruesos Enteros,Hacendado,15.0,1.3,1.6,0.1,"proteina,hidrato",verdura,frecuente,"almuerzo,cena","Alimentos y bebidas de origen vegetal,Alimentos de origen vegetal,Frutas y verduras y sus productos,Conservas,Verduras y hortalizas y sus productos,Alimentos de origen vegetal en conserva,Hortalizas,Verduras y hortalizas en conserva,Verduras de tallo,Espárragos,Espárragos blancos,Espárragos en conserva,Espárragos blancos en conserva",,,
8480000080226,Sopa jardinera,Hacendado,330.0,15.5,55.6,3.8,hidrato,otros,variable,"almuerzo,cena","Comidas preparadas, Productos deshidratados, Productos deshidratados para ser rehidratados, Sopas, Comidas preparadas deshidratadas, Sopas deshidratadas",,,
8480000399878,Fresh maracuyá & chía,Hacendado,54.0,0.6,11.1,0.6,hidrato,bebida,ocasional,"desayuno,almuerzo,merienda,cena",Zumo,,,
8480000290199,Harina de fuerza,Hacendado,349.0,13.0,68.8,0.9,hidrato,otros,variable,"almuerzo,cena","Farines,Farines de céréales",,,
8480000828316,Pan de molde cereales y semillas,Hacendado,244.0,10.0,40.0,3.5,hidrato,pan_cereal,variable,"desayuno,media_manana,almuerzo,merienda,cena","Alimentos y bebidas de origen vegetal,Alimentos de origen vegetal,Cereales y patatas,Panes,Panes de molde",,,
8480000861443,Patatas fritas sin sal añadida,hacendado,544.0,7.1,51.0,33.0,hidrato,otros,variable,"almuerzo,cena",,,,
8480000631145,Filetes de boquerón en tempura,Hacendado,196.0,14.8,16.0,8.3,"proteina,hidrato",otros,variable,"almuerzo,cena",Fritos,,,
8480000055941,Brotes tiernos germinados,Hacendado,26.0,1.3,4.4,0.5,hidrato,otros,variable,"almuerzo,cena","Plant-based foods and beverages, Plant-based foods, Fruits and vegetables based foods, Vegetables based foods, Vegetables, en:canned-vegetables",,,
8480000209214,Yogur sabor fresa 0%,HACENDADO,35.0,4.3,4.4,0.1,"proteina,hidrato",lacteo,regular,"desayuno,media_manana,merienda,postre","Lácteos, Comidas fermentadas, Postres, Productos fermentados de la leche, Postres lácteos, en:Fermented dairy desserts, en:Fermented dairy desserts with fruits, Yogures, Yogures de sabores, Yogures de frutas, Yogur de leche de vaca",,,
8480000018113,Pan hamburguesa sin semillas,Hacendado,328.0,10.0,47.0,10.0,hidrato,pan_cereal,variable,"desayuno,media_manana,almuerzo,merienda,cena","Aliments et boissons à base de végétaux, Aliments d'origine végétale, Snacks, Céréales et pommes de terre, Snacks sucrés, Pains, Viennoiseries, Pains briochés",,,
8480000399199,Zumo De Naranja,Hacendado,45.0,0.7,9.9,0.1,hidrato,fruta,frecuente,"desayuno,media_manana,merienda,postre","Plant-based foods and beverages, Beverages, Plant-based beverages, Fruit-based beverages, Juices and nectars, Fruit juices, Orange juices, Squeezed juices, Squeezed orange juices",,,
8480000154514,Miel de eucalipto,Hacendado,333.0,0.4,82.8,0.1,hidrato,otros,variable,"almuerzo,cena","Desayunos, Untables, Untables dulces, Productos apícolas, Productos agrícolas, Endulzantes, Mieles, Mieles de eucaliptus",,,
8480000613271,Arroz negro,Hacendado,98.0,4.3,18.0,0.9,hidrato,pan_cereal,variable,"desayuno,media_manana,almuerzo,merienda,cena","Alimentos y bebidas de origen vegetal, Alimentos de origen vegetal, Cereales y patatas, Semillas, Cereales y derivados, Comidas preparadas, Cereales en grano, Platos de arroz, Arroces",,,
8480000820938,Pan de leche tiernos y deliciosos,Hacendado,345.0,9.4,51.0,11.0,hidrato,dulce,ocasional,"desayuno,media_manana,almuerzo,merienda,cena,postre","Botanas, Snacks dulces, Galletas y pasteles, Pasteles, Viennoiseries, Panes de leche",,,
8480000348685,Cacahuete frito,Hacendado,613.0,23.0,13.0,50.0,grasa,frutos_secos,regular,"desayuno,media_manana,merienda,postre","Alimentos y bebidas de origen vegetal, Alimentos de origen vegetal, Leguminosas y derivados, Botanas, Leguminosas, Snacks salados, Frutos de cáscara y derivados, Frutos de cáscara, Frutos de cáscara tostados, Cacahuetes, en:Salted nuts, Cacahuetes tostados, Cacahuetes salados",,,
8480000106148,Leche enriquecida calcio y vitaminas entera,Hacendado,68.0,3.9,4.9,3.6,hidrato,lacteo,regular,"desayuno,media_manana,merienda,postre","Lácteos, Leches, Leche entera",,,
8480000523341,Paté de campaña,Hacendado,266.0,11.2,1.2,24.3,grasa,otros,variable,"almuerzo,cena","Meats and their products, Meats, Pork and its products, Prepared meats, Prepared pork meats, fr:Charcuteries diverses, Pâté, Pork, Liver Pâtés, Pork Pâtés, Pork liver Pâtés, en:country-style-pates",,,
8402001013447,Panettone con pepitas de chocolate,Hacendado,426.0,6.8,47.6,22.7,hidrato,dulce,ocasional,"desayuno,media_manana,almuerzo,merienda,cena,postre","Botanas,Snacks dulces,en:Sweet pastries and pies,Viennoiseries,Brioche,Panettone",,,
8480000551252,Longaniza Clásica,Hacendado,449.0,27.5,2.7,36.5,grasa,otros,variable,"almuerzo,cena","Meats and their products, Meats, Prepared meats, en:cured-sausages",,,
8437013139342,Lechuga Iceberg,Hacendado,16.0,0.7,1.5,0.6,hidrato,verdura,frecuente,"almuerzo,cena","Alimentos y bebidas de origen vegetal,Alimentos de origen vegetal,Frutas y verduras y sus productos,Verduras y hortalizas y sus productos,Hortalizas,Alimentos frescos,Alimentos de origen vegetal frescos,Verduras de hoja,Verduras y hortalizas frescas,Lechuga,Lechuga iceberg,en:Salads",,,
8480000136527,Rooibos cítricos,Hacendado,2.0,0.38,0.5,0.2,hidrato,bebida,ocasional,"desayuno,almuerzo,merienda,cena","Bebidas y preparaciones de bebidas,Alimentos y bebidas de origen vegetal,Bebidas,Bebidas para tomar calientes,Bebidas de origen vegetal,Preparaciones de bebidas,Plantas para infusiones,Plantas para infusiones en bolsitas,Infusiones",,,
8480000104991,Leche entera sin lactosa,Hacendado,62.0,3.0,4.5,3.6,"hidrato,grasa",lacteo,regular,"desayuno,media_manana,merienda,postre","Dairies, Milks, Whole milks, Cow milks, en:lactose-free-milk",,,
8480000100504,Batido sabor chocolate,Hacendado,61.0,2.1,11.0,0.7,hidrato,dulce,ocasional,"desayuno,media_manana,almuerzo,merienda,cena,postre","Bebidas y preparaciones de bebidas,Bebidas,Lácteos,Bebida lácteas,Leches aromatizadas,Leches de chocolate",,,
8480000827579,Magdalenas sin gluten y sin lactosa,Hacendado,461.0,4.0,49.0,28.0,hidrato,otros,variable,"almuerzo,cena","Snacks, Sweet snacks, Biscuits and cakes, Cakes, es:madalenas, en:madeleines",,,
8480000221919,Cuatro frutas con avena,Hacendado,79.0,1.1,17.0,0.5,hidrato,fruta,frecuente,"desayuno,media_manana,merienda,postre","Alimentos infantiles,Snacks y postres para bebes,Postres de frutas para bebe",,,
8480000804129,Sardina Marinada,Hacendado,276.0,19.5,0.6,21.7,"proteina,grasa",aceite_oliva,frecuente,"almuerzo,cena","Productos del mar, Conservas, Pescados, en:Fatty fishes, Conservas de pescado, Sardinas, Sardinas en conserva, Sardinas en aceite, Sardinas en aceite de oliva",,,
8480000634641,Masa fresca quebrada brisa,Hacendado,378.0,6.0,44.7,19.5,hidrato,dulce,ocasional,"desayuno,media_manana,almuerzo,merienda,cena,postre",en:Alimentos y bebidas de origen vegetal  Alimentos de origen vegetal  Cereales y patatas  Cereales y derivados  Masa de tarta,,,
8480000213372,Mantequilla light,Hacendado,392.0,0.1,5.7,41.0,grasa,otros,variable,"almuerzo,cena","Laticínios, Gorduras, Produtos para barrar, Gorduras para barrar, Gorduras animais, Gorduras lácteas, en:dairy-spread, Manteigas",,,
8402001015069,Sardinas en aceite de oliva,Hacendado,207.0,19.8,0.4,12.3,proteina,aceite_oliva,frecuente,"almuerzo,cena","Productos del mar,en:Fishes and their products,Conservas,Pescados,en:Fatty fishes,Conservas de pescado,Sardinas,Sardinas en conserva",,,
8480000509338,Snack de Queso,"Entrepinares, Hacendado",353.0,23.0,0.5,29.0,grasa,queso_curado,moderada,"media_manana,almuerzo,merienda,cena",Queijos de vaca,,,
8402001024887,Fruta y leche tropical sin azúcares añadidos,Hacendado,18.0,0.4,3.9,0.0,hidrato,dulce,ocasional,"desayuno,media_manana,almuerzo,merienda,cena,postre",Fruit and milk beverages,,,
8436566135535,Salsa fresca setas,Hacendado,82.0,1.5,6.2,5.7,"hidrato,grasa",verdura,frecuente,"almuerzo,cena","Alimentos y bebidas de origen vegetal,Alimentos de origen vegetal,Frutas y verduras y sus productos,Comida y bebida vegetal,Condimentos,Verduras y hortalizas y sus productos,Setas y sus productos,Setas,Salsas,Salsa de setas,Salsa fresca",,,
8480000156570,Natural,Hacendado,47.0,3.2,3.7,2.1,"proteina,hidrato",lacteo,regular,"desayuno,media_manana,merienda,postre","Lácteos, Comidas fermentadas, Postres, Productos fermentados de la leche, Postres lácteos, Leches, en:Fermented dairy desserts, en:Plain fermented dairy desserts, Yogures, Yogures naturales, lt:Yogur",,,
8480000145819,Belgas,Hacendado,483.0,6.0,70.0,19.0,hidrato,otros,variable,"almuerzo,cena","Snacks,Sweet snacks,Biscuits and cakes,Biscuits",,,
8480000331007,Pepinillos agridulces laminados,Hacendado,53.0,0.4,11.0,1.0,hidrato,fruta,frecuente,"desayuno,media_manana,merienda,postre","Alimentos e bebidas à base de plantas,Alimentos à base de plantas,Alimentos à base de frutas e legumes,Comida enlatada,Alimentos à base de vegetais,Alimentos à base de plantas enlatados,Picles,Vegetais enlatados,Pickles à base de plantas,Pickles vegetais,en:Pickled cucumbers,en:Gherkins",,,
8480000682956,esa Plátano,Hacendado,101.0,7.5,11.0,3.0,hidrato,lacteo,regular,"desayuno,media_manana,merienda,postre","Lácteos, en:fermented-dairy-desserts",,,
8402001005855,Manga Papaia,Hacendado,31.0,2.5,4.4,0.4,hidrato,lacteo,regular,"desayuno,media_manana,merienda,postre","en:Beverages and beverages preparations,Bebidas,Laticínios,Alimentos Fermentados,Produtos lácteos fermentados,Sobremesas,Sobremesas de laticínios,Bebidas lácteas,en:Fermented dairy desserts,Bebidas fermentadas,Iogurtes,Bebidas lácteas fermentadas,en:Flavoured fermented dairy desserts,Iogurtes líquidos,Iogurtes aromatizados",,,
8402001013492,Barrita Frutos Secos,Hacendado,472.0,13.0,29.0,32.0,"hidrato,grasa",frutos_secos,regular,"desayuno,media_manana,merienda,postre",es:Barras de cereales,,,
8480000807038,Patatas bravas,Hacendado,179.0,2.2,16.8,11.0,hidrato,otros,variable,"almuerzo,cena","Meals, Refrigerated foods, Refrigerated meals, en:appetizers",,,
8402001001253,Aceitunas verdes sin hueso,Hacendado,183.0,1.6,0.5,18.3,grasa,otros,variable,"almuerzo,cena",en:green-pitted-olives,,,
8480000676085,Alubia negra,Hacendado,292.0,21.4,40.0,1.0,hidrato,legumbre,regular,"almuerzo,cena",sv:Baljväxt,,,
8480000155450,Churros,Hacendado,151.0,3.6,30.0,1.5,hidrato,dulce,ocasional,"desayuno,media_manana,almuerzo,merienda,cena,postre","Botanas,Snacks dulces,Galletas y pasteles,Bolleria,Churros",,,
8480000227706,Untapán cangrejo,Hacendado,252.0,3.1,5.8,24.0,grasa,otros,variable,"almuerzo,cena",,,,
8480000621313,Medallones de merluza del cabo,Hacendado,82.0,18.0,0.5,1.2,proteina,pescado,regular,"almuerzo,cena","Productos del mar, en:Fishes and their products, Pescados, Congelados, Marisco congelado, Pescado congelado",,,
8480000682703,Copa de Avellana,Hacendado,112.0,2.6,17.0,4.8,hidrato,lacteo,regular,"desayuno,media_manana,merienda,postre",en:Lácteos,,,
8480000235602,Chipirones rellenos enteros en aceite de girasol,Hacendado,175.0,12.0,10.0,9.8,"proteina,hidrato,grasa",pescado,regular,"almuerzo,cena","Productos del mar,en:Fishes and their products,Conservas,Pescados,Conservas de pescado",,,
8480000825735,Magdalenas rellenas,Hacendado,415.0,4.6,45.0,24.0,hidrato,dulce,ocasional,"desayuno,media_manana,almuerzo,merienda,cena,postre","Botanas, Snacks dulces, Galletas y pasteles, Pasteles, Muffins, Pasteles de chocolate, Magdalenas, Magdalenas de chocolate",,,
8437013139106,Ensalada de la casa,Hacendado,45.0,1.3,6.0,1.3,hidrato,verdura,frecuente,"almuerzo,cena","Alimentos y bebidas de origen vegetal, Alimentos de origen vegetal, Frutas y verduras y sus productos, Verduras y hortalizas y sus productos, Verduras de hoja, Ensaladas vegetales, en:salads",,,
8402001001482,Pasta berenjena,Hacendado,271.0,8.6,32.0,12.0,hidrato,pan_cereal,variable,"desayuno,media_manana,almuerzo,merienda,cena","Alimentos y bebidas de origen vegetal, Alimentos de origen vegetal, Pastas alimenticias",,,
8480000233721,Bizcochos de huevo,Hacendado,382.0,7.1,78.0,4.2,hidrato,dulce,ocasional,"desayuno,media_manana,almuerzo,merienda,cena,postre","Botanas,Snacks dulces,Galletas y pasteles,en:Biscuits and crackers,Galletas,en:Snacks  Aperitius dolços  Galetes i pastissos  Pastisseria",,,
8480000103550,Cápsulas de café descafeinado,Hacendado,1.0,0.0,0.5,0.0,hidrato,bebida,ocasional,"desayuno,almuerzo,merienda,cena","Bebidas y preparaciones de bebidas,Alimentos y bebidas de origen vegetal,Bebidas,Alimentos de origen vegetal,Bebidas para tomar calientes,Cafés,en:Capsules,Cafés descafeinados,Capsulas de cafe,Cápsulas de café compatibles con Nespresso",,,
8402001019067,Leche en polvo desnatada,Hacendado,357.0,32.5,54.5,1.0,hidrato,lacteo,regular,"desayuno,media_manana,merienda,postre",,,,
8480000642479,Helados mini nata sin azúcares,Hacendado,314.0,5.6,41.7,17.6,hidrato,dulce,ocasional,"desayuno,media_manana,almuerzo,merienda,cena,postre","Postres,Congelados,Postres helados,Helados y sorbetes,Helado,Conos de helado",,,
8402001016332,Pera en almíbar ligero,Hacendado,62.0,0.3,15.0,0.1,hidrato,fruta,frecuente,"desayuno,media_manana,merienda,postre",,,,
8402001010026,Postre caramelo,Hacendado,218.0,4.2,20.6,13.2,hidrato,dulce,ocasional,"desayuno,media_manana,almuerzo,merienda,cena,postre",,,,
8480000820334,Croissant con crema de cacao,Hacendado,476.0,7.7,44.0,30.0,hidrato,dulce,ocasional,"desayuno,media_manana,almuerzo,merienda,cena,postre","Snacks, Sweet snacks, Biscuits and cakes, Sweet pastries and pies, Cakes, Viennoiseries, Chocolate croissant, en:croissants",,,
8480000644367,Helado cheesecake fresa,Hacendado,272.0,3.7,26.0,17.0,hidrato,dulce,ocasional,"desayuno,media_manana,almuerzo,merienda,cena,postre","Postres,Congelados,Postres helados,Helados y sorbetes,en:Sobremesas,en:Sobremesas congeladas",,,
8480000678065,Pan de molde 100% integral,Hacendado,265.0,10.6,45.9,3.4,hidrato,cereal_integral,frecuente,"desayuno,media_manana,almuerzo,merienda,cena","Alimentos y bebidas de origen vegetal, Alimentos de origen vegetal, Cereales y patatas, Panes, Panes de molde, Panes integrales, Panes de molde integrales",,,
8480000100542,Batido sabor fresa,Hacendado,60.0,1.9,12.0,0.5,hidrato,lacteo,regular,"desayuno,media_manana,merienda,postre","bebidas, lácteos, bebida-lácteas, leches-aromatizadas, en:strawberry-milks, en:bebida-lácteas, es:bebidas, es:leches-aromatizadas, en:lácteos, en:bebida-lacteas, en:lacteos, en:leches-aromatizadas",,,
8480000142153,Digestive & Avema,Hacendado,468.0,7.3,61.0,20.0,hidrato,otros,variable,"almuerzo,cena","Snacks,Sweet snacks,Biscuits and cakes,Biscuits and crackers,Biscuits",,,
8480000100757,Fruta+Leche Naranja Mango,Hacendado,20.0,0.5,3.9,0.0,hidrato,lacteo,regular,"desayuno,media_manana,merienda,postre","Alimentos y bebidas de origen vegetal, Bebidas, Lácteos, Bebidas de origen vegetal, Bebida lácteas, Bebidas a base de frutas, Bebidas de fruta y leche",,,
8480000114266,Figura,Hacendado,1.0,0.0,0.2,0.0,hidrato,bebida,ocasional,"desayuno,almuerzo,merienda,cena","Alimentos y bebidas de origen vegetal, Bebidas, Bebidas para tomar calientes, Bebidas de origen vegetal, Plantas para infusiones, Plantas para infusiones en bolsitas",,,
8402001020865,Helado Cookie Dough,Hacendado,275.0,3.4,33.6,14.0,hidrato,dulce,ocasional,"desayuno,media_manana,almuerzo,merienda,cena,postre","Postres,Congelados,Postres helados,Helados y sorbetes,Helado",,,
8424465904956,Empanada Pollo Setas,Hacendado,277.0,7.4,34.0,12.0,hidrato,dulce,ocasional,"desayuno,media_manana,almuerzo,merienda,cena,postre","Comidas preparadas,Empanadas,Pizzas - empanadas y quiches,Tartas saladas,pt:empada",,,
8480000294104,Iso On Blue,Hacendado,21.0,0.0,4.9,0.0,hidrato,dulce,ocasional,"desayuno,media_manana,almuerzo,merienda,cena,postre","Bebidas y preparaciones de bebidas,Bebidas,Bebidas endulzadas artificialmente,Bebidas light,Bebidas deportivas,Bebidas azucaradas",,,
8480000202215,Yogur natural edulcorado,Hacendado,39.0,4.8,4.9,0.0,"proteina,hidrato",lacteo,regular,"desayuno,media_manana,merienda,postre","Dairies, Fermented foods, Fermented milk products, Desserts, Dairy desserts, Fermented dairy desserts, Yogurts, en:plain-yogurts",,,
8480000341181,Canela,Hacendado,0.0,0.0,0.0,0.0,,bebida,ocasional,"desayuno,almuerzo,merienda,cena","Alimentos e bebidas à base de plantas,Alimentos à base de plantas,Condimentos,Temperos,en:Cinnamon,en:Cinnamon powder",,,
8480000403230,Full Tropic Energy Drink,Hacendado,48.0,0.0,11.3,0.0,hidrato,dulce,ocasional,"desayuno,media_manana,almuerzo,merienda,cena,postre","Bebidas y preparaciones de bebidas,Bebidas,Bebidas energéticas,Bebidas azucaradas",,,
8480000063267,Macarrón,Hacendado,366.0,12.0,74.0,1.5,hidrato,cereal_integral,frecuente,"desayuno,media_manana,almuerzo,merienda,cena","Alimentos y bebidas de origen vegetal, Alimentos de origen vegetal, Cereales y patatas, Cereales y derivados, Pastas alimenticias, en:Cereal pastas, Pasta seca, Pasta de trigo duro, Macarrones de trigo duro",,,
8402001012013,Carbonara salsa fresca,Hacendado,177.0,5.9,3.8,15.4,grasa,otros,variable,"almuerzo,cena",,,,
8402001000584,Cebolla,Hacendado,42.0,1.2,7.9,0.2,hidrato,verdura,frecuente,"almuerzo,cena","Plant-based foods and beverages,Plant-based foods,Fruits and vegetables based foods,Condiments,Vegetables based foods,Culinary plants,Onions and their products,Onions",,,
5602711110327,Azúcar,Hacendado,400.0,0.0,100.0,0.0,hidrato,dulce,ocasional,"desayuno,media_manana,almuerzo,merienda,cena,postre","Édulcorants,Sucres,Sucres cristal,Sucres blancs",,,
8480000213174,Bifidus natural cremoso 0%,Hacendado,43.0,4.9,5.8,0.0,"proteina,hidrato",lacteo,regular,"desayuno,media_manana,merienda,postre","Lácteos, Comidas fermentadas, Postres, Productos fermentados de la leche, Postres lácteos, en:Fermented dairy desserts, Yogures, Yogures bifidus",,,
8480000634849,Pizza Masa Fina Pesto,Hacendado,257.0,10.2,27.0,11.7,hidrato,embutido_ultra,ocasional,"media_manana,almuerzo,merienda,cena","Comidas preparadas, Pizzas - empanadas y quiches, Pizzas",,,
8480000055880,Aceitunas negras sin hueso,Hacendado,125.0,0.5,0.0,13.0,grasa,otros,variable,"almuerzo,cena","Plant-based foods and beverages, Plant-based foods, Pickles, Olive tree products, Plant-based pickles, Olives, Black olives, en:pitted-olives",,,
8480000134967,Croquetas cocido,Hacendado,198.0,12.0,17.0,8.8,hidrato,pan_cereal,variable,"desayuno,media_manana,almuerzo,merienda,cena","Empanados,Croquetas,Precocinados,Congelados",,,
8402001018817,Croissant con crema de cacao,Hacendado,484.0,6.3,44.0,31.0,hidrato,dulce,ocasional,"desayuno,media_manana,almuerzo,merienda,cena,postre","Plant-based foods and beverages, Plant-based foods, Snacks, Cereals and potatoes, Sweet snacks, Biscuits and cakes, Sweet pastries and pies, Breads, Cakes, Viennoiseries, Croissants, pt:pão de chocolate, en:filled-croissants",,,
